Property URL,Title,Type,Price,Address,Description,Property Size,Land Area,Bedrooms,Bathrooms,Garages,Property Type,Property Status,Floor,Furnished
https://www.realethio.com/property/lafto-g4b-building-for-sale-addis-ababa-ethiopia/,"Lafto, G+4+B Building for Sale, Addis Ababa, Ethiopia.",For Sale,"50,000,000ETB","Lafto, Nefas Silk, Addis Ababa, 0006, Ethiopia","Lafto, G+4 Building for Sale, Addis Ababa.
The building is located in both commercial and residential area and it has a total of 187 meter square.
The ground floor has been rented for a bank, an office room and has 2 toilets.
On the first floor it has seven office rooms and two toilet rooms.
Second floor has seven office rooms and two toilet rooms.
The third and fourth floor are used as residences, and it has living and dinning room, kitchen, master bedroom with it’s own shower room, two bedrooms with common shower room, and entrance lobby.
Fourth floor has big terrace, maid room, kitchen and shower room.
The building has 10,000 liter water tanker on the ground and 8,000 liter water tanker at the top.
The basement has parking for 8 cars.
The price is 50 million birr and negotiable.",187 m²,187 m²,3,9,8,Building for sale,For Sale,5,no
https://www.realethio.com/property/ayer-tena-house-for-sale-addis-ababa/,"Ayer Tena, House for Sale, Addis Ababa.",For Sale,"13,500,000ETB","Ayer Tena, Ring Road, Ayertena, Kolfe Keranio, Addis Ababa, Ethiopia","Ayer Tena, House for sale, Addis Ababa.
The house is located in a residential area and it is 160 meter square and a total of 174 square meters with lease ownership.
It has living room, one bedroom, common shower room, traditional kitchen, 2 other rooms that can be used as a shop or hair salon, another two service rooms, and parking for 2 cars.
The price is 13.5 million birr and negotiable.",160 m²,174 m²,1,1,2,House for sale,For Sale,Ground Floor,no
https://www.realethio.com/property/lebu-haile-garment-three-bedrooms-apartment-for-sale-addis-ababa/,"Lebu Haile Garment, Three Bedrooms Apartment for Sale, Addis Ababa.",For Sale,"12,000,000ETB /mo","Haile Garment, Nefas Silk, Addis Ababa, 0006, Ethiopia","Lebu Haile Garment, Three Bedrooms Apartment for Sale, Addis Ababa.
The flat is located in a residential building, and it is at the first floor and has an area of 143.1 square meters.
It has living and dining room, closed kitchen, master bedroom with it’s own bathroom, two bedrooms sharing a common shower room, 16 square meter area in the basement that can act as a studio apartment, security, apartment community, shops on the ground, common terrace for any events, three phase power line and parking for one car .
The price is 12 million birr and negotiable.",143.1 m²,143.1 m²,3,2,1,Apartment for sale,For Sale,1,no
https://www.realethio.com/property/gerji-jacros-two-bedroom-house-for-sale-addis-ababa/,"Gerji Jacros, Two bedroom House for Sale, Addis Ababa.",For Sale,"32,000,000ETB","Jacros, Addis Ababa, Bole, Addis Ababa, 5648, Ethiopia","Gerji Jacros, Two bedroom House for Sale, Addis Ababa.
The house is located in a residential area and it is 300 meter square.
It has living and dinning room , closed kitchen, master bedroom with it’s own shower room, one bedroom with common shower room, four service rooms including kitchen and common shower room, guard house and parking for two cars.
The price is 32 million birr and negotiable.",300 m²,300 m²,2,2,2,House for sale,For Sale,Ground Floor,no
https://www.realethio.com/property/megenagna-24-three-bedrooms-house-for-sale-addis-ababa-ethiopia/,"Megenagna 24, Three Bedrooms House for Sale, Addis Ababa, Ethiopia.",For Sale,"28,000,000ETB","Megenagna, Yeka, Addis Ababa, 2310, Ethiopia","Megenagna 24, Three Bedroom House for Sale, Addis Ababa.
The house is on 170 meter square plot of land.
The house is located in a residential area and it has living and dining room, closed kitchen, master bedroom with it’s own bathroom and two bedrooms sharing a common shower room.
There is a service room that can be used as a store or extra bedroom.
The compound has parking for two cars.
The price is 28 million Birr and slightly negotiable.",170 m²,170 m²,3,2,2,House for sale,For Sale,Ground Floor,no
https://www.realethio.com/property/legetafo-ground3-four-bedrooms-house-for-sale-oromia-ethiopia/,"Legetafo, Ground+3 Four bedrooms House for Sale, Oromia, Ethiopia.",For Sale,"10,000,000ETB","Lege Tafo, North Shewa (Oromia Region), Oromia Region, Ethiopia","Legetafo, Ground+3 Four bedrooms House for Sale, Oromia, Ethiopia.
It is located in safe residential area and it is on 140 meter square plot of land.
On ground floor it has kitchen, store, traditional kitchen area, laundry corner, maids room and shower room.
On the first floor it has living and dinning room, open kitchen and guest toilet.
The second floor has two bedrooms and two common showers.
The third floor has master bedroom with it’s own bathroom, walk in closet, and other two bedrooms with common bathroom.
The compound has parking for 2 cars.
The price is 10 million birr and slightly negotiable and will be sold as is.",140 m²,140 m²,5,4,2,House for sale,For Sale,3,no
https://www.realethio.com/property/bole-wolo-sefer-furnished-2-bedrooms-apartment-for-sale-addis-ababa-ethiopia/,"Bole Wolo Sefer, furnished 2 bedrooms apartment for sale, Addis Ababa, Ethiopia.",For Sale,"23,000,000ETB","Dashen Bank Wolo Sefer Primium Branch, Africa Avenue / Bole Road, Wello Sefer, Addis Ababa, Kirkos, Addis Ababa, 7966, Ethiopia","Bole Wolo Sefer, furnished 2 bedrooms apartment for sale, Addis Ababa.
It is located on 1st floor of a safe residential apartment. It has living and dinning room with balcony, kitchen, master bedroom with it’s own shower room, another bedroom with common shower room, storage, and garage for one car.
The building comes with GYM, mini market, commercial laundry, lobby with reception, CCTV cameras, WIFI, and security.
The rate is 23 million birr and slightly negotiable.",98 m²,98 m²,2,2,1,Apartment for sale,For Sale,1,yes
https://www.realethio.com/property/g1-house-for-sale-located-at-alemgena-oromia/,"G+1 house for sale located at Alemgena, Oromia.",For Sale,"30,000,000ETB","Alemgena, Jimma Road, Addis Ababa, Oromia Region, 1061, Ethiopia","G+1 house for sale located at Alemgena, Oromia.
The house is located in a compound 20 meter from main road; a total Area of 500 meter square having living and dining room, open kitchen and another closed kitchen, master bedroom with walk-in closet with and Bathroom with steam and Jacuzzi, one bedroom with own shower, and 2 bed rooms having a common bathroom, two service rooms with two shower rooms, and the compound has a parking space for more than 4 cars.
The price is 30 million birr and negotiable.",500 m²,500 m²,4,5,4,House for sale,For Sale,2,no
https://www.realethio.com/property/house-for-sale-addis-ababa-aware-or-arat-kilo-house-for-sale-addis-ababa/,"Aware or Arat Kilo, house for sale, Addis Ababa.",For Sale,"65,000,000ETB","Aware, Yeka, Addis Ababa, 0000, Ethiopia","Available for developers or for residence.
A real find in center of town, between Arat Kilo and British Embassy, 4 bedrooms including master bedroom, large kitchen and living room, additional 5 rooms service quarters with storage and shower, mature trees, garage for two cars, and parking for 6 cars.
The price is 65 million birr and negotiable and the owners also like to work in partnership with developers.",604 m²,604 m²,4,,,House for sale,For Sale,Ground Floor,no
https://www.realethio.com/property/house-for-sale-alemgena-4-bedrooms-ground-1-villa-house-for-sale-oromia/,"Alemgena, 4 bedrooms Ground + 1 Villa house for sale, Oromia.",For Sale,"25,000,000ETB","Alemgena, Jimma Road, Addis Ababa, South West Shewa, Oromia Region, 1061, Ethiopia","Alemgena, 4 bedrooms Ground + 1 Villa house for sale, Oromia.
The house is located in safe residential compound and the main house has living and dinning room, guest toilet, kitchen, master bedroom with it’s own Jacuzzi steam bathroom, another bedroom with it’s own shower room, and two bedrooms with common bathroom; on the service quarter it has maid room, maid shower room, storage and traditional kitchen; the compound has garage for one car, parking for two cars, and garden.
The price is 25 million birr and negotiable.",400 m²,,4,,,House for sale,For Sale,2,no
https://www.realethio.com/property/house-for-sale-addis-ababa-ayat-5-bed-rooms-house-for-sale-addis-ababa/,"Ayat, 5 bed rooms house for sale, Addis Ababa.",For Sale,"100,000,000ETB","Ayat, የካ 13 3925 መንገድ, Ayat zone 1, Addis Ababa, Yeka, Addis Ababa, 5648, Ethiopia","Ayat, 5 bedrooms house for sale, Addis Ababa.
The house is located in a residential area and it has living and dinning room with working fire place, guest toilet, kitchen, master bed room with it’s own bathroom, 2 bed rooms with their own shower rooms, another two bed rooms with common shower room, 5 service rooms with terrace, and shower, garden and parking for 5 cars.
The price is 100 milluon birr and negotiable.",500 m²,500 m²,5,,,House for sale,For Sale,3,no
https://www.realethio.com/property/alem-bank-g2-five-bedroom-house-for-sale-addis-ababa/,"Alem Bank, G+2 Five Bedroom House for Sale, Addis Ababa.",For Sale,"34,000,000ETB","Alem Bank, KK_07_2288 St., Kolfe Keranyo, Addis Ababa, Kolfe Keranio, Addis Ababa, Ethiopia","Alem Bank, G+2 Five Bedroom House for Sale, Addis Ababa.
The house has an area of 196 square meters and built on 120 square meters.
On the ground floor the house has living and dinning room with guest toilet.
The first floor  has master bedroom with master bathroom, three bedrooms sharing a common shower and laundry area that is connected with a cantilever to the service quarters.
On the second floor it has family room with balcony, office, prayer room, guest bedroom, common shower and big common balcony.
The service quarter is a G+1 house that has a maid’s room, big closed kitchen, laundry room, laundry area that can be accessed from the main house  first floor.
The compound has garden and can park 2 cars.
The price is 34 million birr and negotiable.",120 m²,196 m²,5,4,2,House for sale,For Sale,3,no
https://www.realethio.com/property/lebu-gabriel-house-or-land-for-sale-addis-ababa-ethiopia/,"Lebu Gabriel, House or Land for Sale, Addis Ababa, Ethiopia.",For Sale,"18,000,000ETB","Lebu Gebriel, Ring Road, Great Acachi, Nefas Silk, Addis Ababa, 0006, Ethiopia","Lebu Gabriel, House or Land for Sale, Addis Ababa.
The area is 175 square meters, and it has G+1 already built on an area of 130 square meters but it has G+2 building permit.
The purchase can only be made in cash.
The price is 18 million birr and negotiable.",130 m²,175 m²,,,,"House for sale, Land for sale",For Sale,2,no
https://www.realethio.com/property/lemhotel-2-bedrooms-corner-house-for-sale-addis-ababa/,"Lemhotel, 2 bedrooms corner house for sale, Addis Ababa.",For Sale,"22,000,000ETB","Lem Hotel, Equatorial Guinea Street, Bole, Addis Ababa, 2310, Ethiopia","Lemhotel, 2 bedrooms corner house for sale, Addis Ababa.
The house is located in a residential area and it is 211 meter square. It has living room, two bedrooms with common shower, kitchen, 2 other rooms, and parking for 3 cars.
The price is 22 million birr and negotiable.",211 m²,211 m²,2,2,3,House for sale,For Sale,Ground Floor,no
https://www.realethio.com/property/asko-house-for-sale-addis-ababa/,"Asko, House or store for Sale, Addis Ababa.",For Sale,"195,000,000ETB","Asko, Old Ambo Road -የድሮው የአምቦ መንገድ, Asko Area, Kolfe Keranio, Addis Ababa, 9837, Ethiopia","Asko, House or store for Sale, Addis Ababa.
The house is built on 2,400 square meters of land. It has two stores that are each 500 and 400 square meters in area and have separate exits, has a G+2 building that is rented for a bank and a pharmacy and this also has its own separate exit.
The whole property brings an income of 280,000 birr per month from all the rentals.
The price is 195 million birr and negotiable.",2400 m²,2400 m²,,,,"Building for sale, House for sale, Store for sale",For Sale,2,no
https://www.realethio.com/property/piazza-two-old-villa-houses-for-sale-addis-ababa/,"Piazza Giorgis Dejach Wube, two old villa houses for sale, Addis Ababa.",For Sale,"83,000,000ETB","Piazza (TDS) Bar & Restaurant, Eden Street, Doro Manekiya, Giorgis, Arada, Addis Ababa, 3578, Ethiopia","Piazza Giorgis Dejach Wube, two old villa houses for sale, Addis Ababa.
The houses are two having two title deeds one 500 meter square and the other 500 meter square connected back to back with additional space around 100 meter square which is not included in title deed and will be sold as one with a total size of 1,000 meter square.
The house have two side roads.
The price is 83 million birr and slightly negotiable.
Note: The area is suitable for building apartment.",1000 m²,1000 m²,5,4,5,House for sale,For Sale,Ground Floor,no
